Age,Education,Marital_Status,Income,Child,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,total_purchased,Accepted_campaign,Complain
48,higher_education,single,52195.0,kid_and_teen,2014-05-12,2,12,0,4,0,0,1,17,1,0,2,1,8,3,no campaign,0
78,higher_education,relationship,83790.0,no_child,2013-11-15,81,1076,16,417,42,48,16,1615,8,10,6,1,3,24,4th_campaign,0
72,higher_education,single,44551.0,only_teen,2013-08-31,24,182,4,33,0,0,66,285,4,1,5,2,7,10,no campaign,0
46,higher_education,relationship,69508.0,only_kid,2012-11-14,48,824,32,162,42,32,43,1135,11,4,11,2,6,26,no campaign,0
38,higher_education,relationship,45204.0,only_kid,2014-04-11,93,30,11,25,29,1,18,114,1,1,4,1,3,6,no campaign,0
57,higher_education,relationship,72460.0,no_child,2013-11-14,56,377,10,540,80,30,10,1047,3,5,7,1,1,15,no campaign,0
56,higher_education,relationship,77622.0,kid_and_teen,2014-04-14,3,520,7,154,19,0,14,714,6,3,11,2,3,20,no campaign,0
46,higher_education,relationship,30732.0,only_kid,2013-01-05,44,155,1,25,0,1,3,185,4,1,4,4,8,9,no campaign,0
64,higher_education,single,63887.0,only_teen,2012-09-08,38,897,23,207,15,11,92,1245,9,6,12,5,6,27,no campaign,0
48,higher_education,relationship,42011.0,only_kid,2013-03-26,46,131,0,16,2,1,39,189,3,1,4,4,8,8,no campaign,0
50,higher_education,relationship,51369.0,only_teen,2012-10-25,84,297,7,79,0,11,182,576,8,2,4,2,8,14,no campaign,0
74,higher_education,single,51537.0,only_teen,2012-12-09,27,787,20,204,0,0,92,1103,2,2,11,3,8,15,no campaign,0
54,higher_education,relationship,79930.0,no_child,2012-08-08,72,792,86,740,67,51,17,1753,3,5,8,1,2,16,no campaign,0
40,higher_education,relationship,34320.0,only_kid,2014-02-16,66,4,1,9,3,0,0,17,1,0,2,1,8,3,no campaign,0
60,higher_education,single,37070.0,kid_and_teen,2013-03-20,30,231,7,137,4,15,39,433,5,1,8,9,7,14,last_campaign,0
64,higher_education,single,81975.0,only_teen,2013-01-05,2,983,76,184,180,138,27,1588,6,3,4,1,7,13,5th_campaign,0
55,higher_education,relationship,38590.0,only_kid,2013-05-15,65,3,1,8,4,3,3,22,1,0,2,1,8,3,no campaign,0
75,higher_education,single,15033.0,no_child,2014-04-16,37,0,4,5,6,0,4,19,1,0,3,1,3,4,no campaign,0
61,higher_education,relationship,62745.0,only_teen,2013-03-23,89,562,21,464,28,10,32,1117,7,8,11,3,5,26,no campaign,0
51,higher_education,relationship,22212.0,only_kid,2013-12-09,49,5,9,20,6,8,21,69,2,0,4,2,6,6,no campaign,0
44,higher_education,relationship,23661.0,only_kid,2013-12-04,46,18,0,4,0,0,1,23,1,0,3,1,7,4,no campaign,0
68,higher_education,single,79761.0,only_teen,2013-10-04,32,415,5,124,15,35,11,605,5,2,11,1,3,18,no campaign,0
53,higher_education,single,7500.0,only_kid,2013-12-26,54,5,3,10,12,7,20,57,3,1,3,4,7,7,no campaign,0
58,higher_education,single,73455.0,no_child,2013-10-28,98,901,61,757,186,163,20,2088,6,5,10,1,3,21,4th_campaign,0
68,higher_education,relationship,64961.0,only_teen,2012-12-23,97,382,114,276,75,124,38,1009,6,4,4,2,3,14,no campaign,0
55,higher_education,single,22804.0,only_kid,2013-07-31,75,14,1,7,2,1,1,26,2,0,2,1,9,4,no campaign,0
36,higher_education,relationship,73687.0,no_child,2013-11-28,8,559,153,503,218,13,181,1627,3,9,9,1,2,21,1st_campaign,0
68,higher_education,relationship,61074.0,only_teen,2012-08-17,37,789,0,133,0,28,152,1102,11,5,8,7,7,24,no campaign,0
62,higher_education,relationship,31686.0,kid_and_teen,2014-06-05,31,11,0,5,0,0,1,17,1,0,3,2,6,4,no campaign,0
54,higher_education,relationship,80134.0,only_kid,2013-05-20,40,1218,16,272,104,0,80,1690,5,3,6,2,6,14,1st_campaign,0
73,higher_education,relationship,75027.0,only_teen,2013-01-09,74,925,64,179,133,12,77,1390,9,4,6,2,5,19,no campaign,0
38,higher_education,relationship,67546.0,no_child,2012-08-31,90,864,134,768,150,38,172,2126,4,10,5,1,3,19,no campaign,0
57,higher_education,relationship,65176.0,only_teen,2012-10-29,57,960,28,183,220,70,70,1531,9,6,6,4,6,21,no campaign,0
51,higher_education,single,31160.0,only_kid,2013-09-16,59,16,3,25,6,1,13,64,2,0,3,2,8,5,no campaign,0
41,higher_education,single,29938.0,only_kid,2013-10-27,52,3,3,7,0,2,11,26,1,0,3,2,6,4,no campaign,0
52,higher_education,single,102692.0,no_child,2013-04-05,5,168,148,444,32,172,148,1112,6,9,13,1,2,28,1st_campaign,0
68,higher_education,relationship,26490.0,no_child,2012-09-22,92,45,47,52,21,20,25,210,3,1,5,2,6,9,no campaign,0
59,higher_education,relationship,75702.0,kid_and_teen,2012-08-29,77,650,28,353,45,42,30,1148,4,6,11,5,8,21,no campaign,0
52,higher_education,single,30899.0,only_kid,2012-10-13,35,24,0,8,0,0,1,33,1,0,3,2,6,4,no campaign,0
65,higher_education,relationship,63342.0,only_teen,2012-10-16,48,918,21,118,13,10,21,1101,8,3,5,3,6,16,4th_campaign,0
62,higher_education,single,45989.0,only_teen,2012-10-22,97,138,33,87,28,24,12,322,3,2,7,4,3,12,no campaign,0
62,higher_education,single,18701.0,kid_and_teen,2013-06-04,95,12,4,2,10,6,10,44,2,0,4,4,5,6,no campaign,0
69,higher_education,single,40737.0,kid_and_teen,2013-12-08,24,11,0,4,0,0,2,17,1,0,2,1,8,3,no campaign,0
47,higher_education,single,15287.0,only_kid,2012-10-10,60,1,2,8,4,3,13,31,1,1,2,2,7,4,3rd_campaign,0
58,higher_education,single,69674.0,kid_and_teen,2013-05-22,46,554,41,215,11,0,24,845,10,2,10,3,5,22,no campaign,0
56,higher_education,relationship,44159.0,only_kid,2014-06-17,85,167,2,62,24,13,7,275,4,1,6,4,5,11,no campaign,0
48,higher_education,relationship,37717.0,only_kid,2012-11-23,31,9,0,6,4,1,5,25,1,0,2,1,9,3,no campaign,0
74,higher_education,relationship,43776.0,kid_and_teen,2013-02-03,9,177,2,71,3,2,20,275,5,2,4,6,8,11,last_campaign,0
60,higher_education,relationship,38179.0,kid_and_teen,2013-03-14,30,38,4,22,4,2,20,90,3,1,3,4,7,7,no campaign,0
63,higher_education,relationship,80124.0,no_child,2014-06-26,47,483,84,398,205,84,241,1495,3,7,8,1,1,18,3rd_campaign,0
56,higher_education,relationship,38097.0,kid_and_teen,2012-10-15,70,77,2,35,0,1,69,184,3,2,2,4,7,7,3rd_campaign,0
56,higher_education,relationship,72940.0,no_child,2013-06-19,13,182,74,298,162,149,116,981,3,3,6,1,1,12,no campaign,0
56,higher_education,relationship,22070.0,only_kid,2013-10-04,11,10,7,19,8,2,21,67,2,2,2,2,6,6,no campaign,0
73,higher_education,single,69267.0,no_child,2012-09-22,31,778,44,499,95,73,146,1635,3,4,5,2,7,12,last_campaign,0
43,higher_education,single,31788.0,only_kid,2014-03-20,15,16,7,23,0,8,6,60,3,0,4,3,5,7,no campaign,1
51,higher_education,relationship,61905.0,only_teen,2014-02-04,2,167,0,43,6,2,13,231,4,2,4,2,5,10,no campaign,0
66,higher_education,relationship,29315.0,kid_and_teen,2014-04-06,55,13,2,14,8,7,4,48,2,0,4,4,6,6,no campaign,0
63,higher_education,single,33378.0,kid_and_teen,2013-02-06,38,33,6,40,3,7,10,99,2,0,4,3,7,6,no campaign,0
63,higher_education,relationship,66313.0,only_teen,2013-09-16,86,625,7,99,10,22,7,770,6,3,12,2,4,21,no campaign,0
70,higher_education,single,60714.0,no_child,2013-01-17,56,216,162,224,101,92,162,957,7,4,10,2,5,21,last_campaign,0
45,higher_education,relationship,77882.0,no_child,2014-04-30,29,68,129,396,188,22,15,818,3,3,5,1,1,11,no campaign,0
40,higher_education,single,69867.0,no_child,2013-04-02,30,196,0,512,33,130,54,925,3,5,8,1,1,16,1st_campaign,0
58,higher_education,single,63841.0,only_teen,2013-04-21,64,635,15,100,20,7,131,908,9,3,9,1,6,21,no campaign,0
45,Basic,relationship,24480.0,only_kid,2013-02-11,46,4,19,9,28,25,17,102,3,0,4,3,7,7,no campaign,0
50,higher_education,relationship,51369.0,only_teen,2012-10-25,84,297,7,79,0,11,182,576,8,2,4,2,8,14,no campaign,0
80,higher_education,relationship,37760.0,no_child,2012-08-31,20,84,5,38,150,12,28,317,4,1,6,2,7,11,no campaign,0
52,higher_education,relationship,65640.0,only_teen,2014-03-01,74,204,7,149,20,15,66,461,5,1,8,1,2,14,no campaign,0
51,higher_education,relationship,44319.0,kid_and_teen,2014-04-17,18,26,0,8,0,0,3,37,2,0,3,2,5,5,no campaign,0
52,higher_education,relationship,30631.0,only_kid,2013-07-12,75,15,6,20,4,5,20,70,3,1,2,1,7,6,no campaign,0
74,higher_education,relationship,75278.0,no_child,2013-01-29,17,304,98,230,150,74,74,930,6,3,13,1,3,22,no campaign,0
70,higher_education,relationship,50898.0,kid_and_teen,2013-01-08,88,285,28,242,55,114,135,859,6,2,12,13,5,20,no campaign,0
60,higher_education,single,79946.0,no_child,2014-05-12,19,395,183,565,166,141,28,1478,5,11,5,1,3,21,no campaign,0
77,higher_education,single,35416.0,no_child,2013-06-13,62,248,3,81,4,3,51,390,7,1,5,3,8,13,no campaign,0
42,higher_education,relationship,32414.0,no_child,2013-07-04,11,20,6,5,0,9,12,52,1,0,3,1,7,4,3rd_campaign,0
57,higher_education,relationship,38361.0,only_kid,2013-12-27,74,39,0,56,20,8,14,137,3,1,3,3,7,7,no campaign,0
46,higher_education,relationship,82497.0,no_child,2012-10-31,32,777,129,573,216,21,203,1919,2,7,9,1,4,18,5th_campaign,0
55,higher_education,relationship,16626.0,kid_and_teen,2014-01-15,76,8,3,22,21,1,13,68,3,0,3,3,9,6,no campaign,0
61,higher_education,relationship,29672.0,kid_and_teen,2013-03-12,6,9,1,3,0,4,8,25,0,0,3,1,6,3,no campaign,0
74,higher_education,relationship,55951.0,only_teen,2012-08-23,62,1241,0,80,0,13,40,1374,3,6,11,3,8,20,2nd_campaign,0
38,higher_education,single,35388.0,only_kid,2013-03-07,20,6,4,7,4,3,8,32,1,0,3,1,7,4,no campaign,0
40,higher_education,relationship,42386.0,only_kid,2013-01-13,43,65,4,16,0,4,11,100,3,0,3,1,8,6,no campaign,0
44,higher_education,single,68627.0,no_child,2013-01-12,45,395,15,263,60,54,38,825,2,3,6,1,1,11,no campaign,0
61,higher_education,single,57912.0,only_teen,2014-03-17,34,801,0,80,0,0,35,916,8,3,12,5,5,23,4th_campaign,0
68,higher_education,single,35246.0,kid_and_teen,2014-04-16,53,36,0,12,2,2,10,62,3,1,3,4,5,7,no campaign,0
70,higher_education,relationship,58821.0,only_teen,2013-10-12,44,513,14,154,19,0,28,728,9,2,9,1,6,20,no campaign,0
48,higher_education,relationship,46377.0,only_kid,2014-03-01,89,37,0,46,4,3,0,90,2,1,3,1,4,6,no campaign,0
38,higher_education,single,39747.0,only_kid,2014-04-13,43,80,15,93,20,13,52,273,5,1,4,3,8,10,no campaign,0
42,higher_education,relationship,23976.0,only_kid,2013-12-27,68,14,1,21,2,3,25,66,3,1,3,3,7,7,no campaign,0
65,higher_education,relationship,80950.0,no_child,2013-03-28,44,525,147,112,219,147,63,1213,6,7,9,1,2,22,1st_campaign,0
60,higher_education,single,27038.0,no_child,2012-09-18,64,1,26,25,17,23,15,107,3,0,3,1,9,6,last_campaign,0
79,higher_education,single,77457.0,no_child,2014-03-05,85,675,11,400,15,45,11,1157,2,5,10,1,1,17,5th_campaign,0
62,higher_education,relationship,64100.0,only_teen,2013-09-10,93,509,0,27,0,0,10,546,8,3,6,1,7,17,4th_campaign,0
34,higher_education,relationship,42670.0,no_child,2013-04-27,12,154,2,46,20,4,15,241,4,2,4,1,4,10,no campaign,0
50,higher_education,single,12571.0,only_kid,2014-01-18,86,3,5,14,2,12,17,53,3,1,3,4,6,7,no campaign,0
59,higher_education,relationship,22574.0,kid_and_teen,2013-10-28,28,25,0,8,2,0,2,37,2,0,3,2,7,5,no campaign,0
37,higher_education,relationship,52247.25135379061,no_child,2013-06-03,69,861,138,461,60,30,61,1611,6,5,12,1,3,23,1st_campaign,0
50,higher_education,single,70893.0,no_child,2013-02-06,42,768,44,561,77,44,14,1508,6,6,10,1,3,22,no campaign,0
60,higher_education,relationship,54198.0,kid_and_teen,2013-12-17,13,185,0,28,3,2,17,235,3,1,6,6,4,10,no campaign,0
70,higher_education,relationship,28839.0,kid_and_teen,2014-03-11,86,24,0,7,0,0,1,32,2,0,3,2,5,5,no campaign,0
54,higher_education,relationship,40321.0,kid_and_teen,2013-07-29,59,44,4,21,6,0,27,102,3,0,3,2,7,6,no campaign,0
41,higher_education,single,66503.0,only_kid,2012-08-14,30,91,64,128,65,3,50,401,4,3,6,2,3,13,no campaign,0
75,higher_education,relationship,30833.0,kid_and_teen,2013-07-16,33,11,0,7,3,1,6,28,1,0,3,2,5,4,no campaign,0
56,higher_education,single,52247.25135379061,kid_and_teen,2013-08-23,67,738,20,172,52,50,20,1052,2,3,10,6,7,15,1st_campaign,0
55,higher_education,relationship,64795.0,only_teen,2013-01-17,23,412,5,119,38,29,77,680,3,3,12,3,2,18,no campaign,0
52,higher_education,relationship,34421.0,only_kid,2013-07-01,81,3,3,7,6,2,9,30,1,0,2,1,7,3,no campaign,0
61,higher_education,single,47025.0,kid_and_teen,2014-02-09,6,16,0,3,0,0,1,20,1,0,2,1,7,3,no campaign,0
65,higher_education,single,64325.0,only_teen,2013-02-07,41,731,60,353,78,12,73,1307,10,3,5,5,7,18,no campaign,0
73,higher_education,single,40464.0,only_teen,2013-01-11,78,424,17,118,7,23,41,630,8,2,8,6,8,18,no campaign,0
69,higher_education,relationship,62187.0,no_child,2013-07-05,49,792,0,275,45,45,126,1283,4,8,5,1,3,17,no campaign,0
50,higher_education,single,14849.0,only_kid,2013-07-02,39,21,2,28,3,2,9,65,2,0,4,3,8,6,no campaign,0
42,higher_education,relationship,27255.0,only_kid,2013-11-07,3,22,1,11,0,1,2,37,1,0,3,1,7,4,no campaign,0
76,higher_education,relationship,54432.0,kid_and_teen,2013-05-09,37,33,0,5,0,0,0,38,1,0,3,1,4,4,no campaign,0
40,higher_education,single,29999.0,only_kid,2013-02-13,22,68,7,59,10,5,11,160,3,1,4,4,8,8,no campaign,0
43,higher_education,single,24072.0,only_kid,2013-04-16,79,9,1,6,3,0,4,23,1,0,2,1,8,3,no campaign,0
37,higher_education,single,33996.0,no_child,2013-09-11,46,40,2,15,8,0,6,71,1,1,3,1,4,5,no campaign,0
70,higher_education,relationship,66334.0,only_teen,2013-04-03,82,909,11,218,0,0,23,1161,9,3,5,2,5,17,last_campaign,0
55,higher_education,relationship,35178.0,only_kid,2013-01-10,10,23,1,13,2,2,18,59,1,1,2,1,7,4,3rd_campaign,0
43,higher_education,relationship,22010.0,only_kid,2013-06-30,51,11,2,9,3,0,8,33,2,0,3,2,8,5,no campaign,0
66,higher_education,single,62204.0,kid_and_teen,2012-09-12,38,317,46,247,151,46,139,946,4,5,12,1,3,21,no campaign,0
58,higher_education,single,75693.0,no_child,2012-12-06,10,797,153,293,72,97,30,1442,11,4,6,1,4,21,1st_campaign,0
54,higher_education,relationship,30675.0,only_kid,2012-11-12,14,10,2,16,11,2,21,62,1,0,3,1,8,4,no campaign,0
61,higher_education,relationship,83003.0,no_child,2013-03-03,18,856,61,570,40,25,122,1674,7,6,8,1,3,21,5th_campaign,0
38,higher_education,single,68655.0,no_child,2012-08-10,95,456,19,832,75,118,38,1538,4,5,11,1,3,20,no campaign,0
40,higher_education,single,41411.0,no_child,2013-12-07,11,37,32,38,11,3,18,139,2,1,4,1,6,7,no campaign,0
57,higher_education,relationship,55212.0,only_teen,2012-11-23,65,1103,0,45,0,0,34,1182,4,2,11,3,8,17,2nd_campaign,0
76,higher_education,relationship,59292.0,only_teen,2013-06-13,71,378,14,68,19,14,14,507,3,5,8,2,3,16,no campaign,0
53,Basic,relationship,27190.0,only_kid,2013-08-15,13,1,6,7,0,1,3,18,1,0,2,1,8,3,3rd_campaign,0
74,higher_education,single,82623.0,no_child,2013-11-10,58,204,34,204,172,153,173,940,2,9,4,1,1,15,no campaign,0
61,higher_education,relationship,44300.0,kid_and_teen,2013-06-23,65,30,0,9,0,0,3,42,1,0,3,2,6,4,no campaign,0
56,higher_education,single,84835.0,no_child,2014-06-16,0,189,104,379,111,189,218,1190,4,4,6,1,1,14,last_campaign,0
55,higher_education,single,30372.0,kid_and_teen,2012-12-25,33,15,0,12,7,3,7,44,2,0,3,3,7,5,no campaign,0
50,higher_education,relationship,33181.0,only_kid,2014-01-03,90,9,0,3,0,0,4,16,1,0,2,1,6,3,3rd_campaign,0
69,higher_education,relationship,71113.0,only_teen,2013-12-17,95,495,33,255,11,33,8,835,6,7,9,4,4,22,no campaign,0
40,higher_education,relationship,71952.0,only_kid,2013-01-10,93,656,80,455,52,107,93,1443,8,4,8,2,4,20,3rd_campaign,0
60,higher_education,single,69759.0,no_child,2013-10-28,38,452,20,514,13,30,0,1029,4,6,5,3,3,15,last_campaign,0
52,higher_education,relationship,72099.0,no_child,2012-10-27,18,546,91,410,119,0,22,1188,3,4,10,1,1,17,no campaign,0
50,higher_education,single,60000.0,only_teen,2012-12-22,57,1048,0,217,0,0,12,1277,11,3,5,5,6,19,no campaign,0
48,higher_education,single,38643.0,kid_and_teen,2013-11-29,45,22,2,14,0,1,10,49,2,0,3,2,7,5,no campaign,1
71,higher_education,relationship,50737.0,only_teen,2013-05-11,61,78,0,11,0,0,10,99,2,0,4,1,6,6,4th_campaign,0
57,higher_education,relationship,68462.0,no_child,2012-12-12,6,561,64,785,84,128,48,1670,3,3,8,1,1,14,no campaign,0
83,higher_education,relationship,65073.0,no_child,2013-08-20,65,629,17,177,69,0,8,900,5,3,5,1,2,13,no campaign,1
78,higher_education,relationship,46681.0,kid_and_teen,2013-10-08,52,269,15,69,15,19,38,425,4,6,4,2,5,14,no campaign,0
69,higher_education,relationship,78618.0,no_child,2012-09-28,87,736,163,818,212,163,61,2153,4,7,10,1,2,21,4th_campaign,0
57,higher_education,single,62187.0,only_teen,2014-03-22,38,512,0,83,0,0,41,636,6,2,10,3,4,18,no campaign,0
48,higher_education,relationship,28442.0,kid_and_teen,2014-02-24,53,19,3,10,11,8,6,57,2,1,4,3,4,7,no campaign,0
48,higher_education,relationship,37717.0,only_kid,2012-11-23,31,9,0,6,4,1,5,25,1,0,2,1,9,3,no campaign,0
59,higher_education,relationship,51479.0,kid_and_teen,2012-12-28,67,247,8,160,6,8,65,494,6,3,6,7,7,15,no campaign,0
57,higher_education,single,54803.0,only_teen,2012-08-21,65,404,0,92,28,27,142,693,6,2,9,2,4,17,no campaign,0
66,higher_education,relationship,79530.0,no_child,2013-05-17,64,333,0,815,129,42,29,1348,4,10,11,1,2,25,no campaign,0
50,higher_education,single,31615.0,only_kid,2013-03-16,82,2,3,20,6,11,9,51,2,0,3,2,7,5,no campaign,0
64,higher_education,relationship,72025.0,no_child,2012-11-17,27,833,33,549,151,133,233,1932,4,3,8,1,3,15,no campaign,0
51,higher_education,single,52614.0,only_teen,2012-12-01,63,789,0,142,12,9,38,990,2,4,8,2,8,14,no campaign,0
42,higher_education,relationship,35684.0,only_kid,2014-04-22,66,10,4,7,0,6,3,30,1,0,3,1,6,4,no campaign,0
51,higher_education,relationship,48178.0,kid_and_teen,2012-10-28,69,159,4,45,6,2,38,254,5,1,4,6,8,10,no campaign,0
56,higher_education,single,29548.0,only_kid,2013-08-29,52,7,1,6,3,1,11,29,1,1,2,1,4,4,3rd_campaign,0
60,higher_education,single,63810.0,only_teen,2012-11-11,45,977,12,253,16,12,101,1371,4,3,12,4,8,19,4th_campaign,0
54,higher_education,single,38578.0,kid_and_teen,2013-06-22,2,38,4,22,3,3,3,73,3,0,3,3,8,6,last_campaign,0
51,higher_education,single,46098.0,kid_and_teen,2012-08-18,86,57,0,27,0,0,36,120,3,2,2,4,8,7,no campaign,0
56,higher_education,single,22585.0,no_child,2013-03-18,23,3,9,15,13,2,39,81,1,1,2,1,9,4,3rd_campaign,0
37,higher_education,single,30279.0,only_kid,2012-12-30,13,10,4,14,4,4,1,37,1,0,3,1,8,4,no campaign,0
65,higher_education,relationship,66426.0,only_teen,2013-10-02,14,1043,24,97,32,24,157,1377,3,5,10,2,6,18,no campaign,0
57,higher_education,single,30822.0,only_kid,2013-06-14,92,3,9,13,2,12,12,51,1,0,3,1,7,4,no campaign,0
57,higher_education,relationship,33581.0,kid_and_teen,2013-01-08,38,11,0,5,0,0,1,17,1,0,2,1,8,3,no campaign,0
41,higher_education,relationship,19986.0,only_kid,2013-11-14,74,3,6,5,0,2,6,22,0,0,3,1,7,3,no campaign,0
72,higher_education,single,27421.0,no_child,2012-12-12,14,43,12,96,78,40,55,324,4,1,6,3,7,11,no campaign,0
53,higher_education,relationship,35688.0,kid_and_teen,2012-08-22,94,73,3,90,12,1,32,211,4,1,4,7,8,9,no campaign,0
45,higher_education,single,36143.0,only_kid,2014-03-30,33,12,0,1,0,0,6,19,0,1,2,1,3,3,no campaign,0
55,higher_education,single,10245.0,only_kid,2013-05-15,32,4,7,7,6,4,13,41,1,2,2,3,5,5,no campaign,0
58,higher_education,relationship,43795.0,only_teen,2013-10-16,11,314,11,53,4,3,107,492,7,3,4,3,7,14,4th_campaign,0
66,higher_education,relationship,63381.0,only_teen,2012-10-05,78,571,50,142,33,50,159,1005,4,5,13,4,2,22,no campaign,0
77,higher_education,relationship,38823.0,only_teen,2012-08-30,56,70,0,11,2,8,23,114,2,1,3,1,6,6,no campaign,0
58,higher_education,single,83664.0,kid_and_teen,2013-05-08,57,866,21,151,28,21,86,1173,2,2,12,3,5,16,no campaign,0
47,higher_education,relationship,90300.0,no_child,2014-01-03,7,594,134,786,33,134,57,1738,5,6,8,0,1,19,5th_campaign,0
47,higher_education,relationship,62499.0,only_kid,2013-12-09,0,140,4,61,0,13,4,222,3,1,6,2,4,10,no campaign,0
33,higher_education,single,74293.0,no_child,2014-05-04,66,375,152,335,93,91,81,1127,5,4,6,1,2,15,no campaign,0
80,higher_education,relationship,51012.0,no_child,2013-04-18,86,102,9,63,2,9,24,209,4,1,4,1,6,9,no campaign,0
58,higher_education,relationship,70777.0,only_teen,2014-02-25,80,554,35,113,0,7,78,787,5,3,12,3,3,20,no campaign,0
35,higher_education,relationship,68682.0,no_child,2013-10-06,56,919,0,505,99,30,45,1598,4,9,10,1,2,23,no campaign,0
55,higher_education,relationship,43824.0,kid_and_teen,2012-09-15,18,96,1,42,12,3,32,186,3,1,4,4,8,8,no campaign,0
42,higher_education,relationship,15345.0,only_kid,2012-08-31,51,5,2,16,3,2,19,47,1,1,2,2,8,4,last_campaign,0
39,higher_education,single,23442.0,only_kid,2012-12-24,71,2,0,6,8,6,5,27,1,0,3,1,7,4,no campaign,0
46,higher_education,relationship,14515.0,only_kid,2012-11-09,71,6,4,9,6,36,35,96,2,2,3,4,7,7,last_campaign,0
70,higher_education,single,31395.0,kid_and_teen,2013-03-23,80,23,1,25,0,8,7,64,2,1,3,4,6,6,no campaign,0
61,higher_education,relationship,75276.0,no_child,2012-09-27,2,610,105,125,137,42,21,1040,9,4,9,1,5,22,no campaign,0
52,higher_education,single,42373.0,kid_and_teen,2013-08-15,83,67,5,61,3,8,19,163,2,1,5,5,5,8,no campaign,0
66,higher_education,relationship,30507.0,no_child,2013-03-11,29,65,36,74,38,20,110,343,5,1,4,1,7,10,no campaign,0
71,higher_education,single,55521.0,kid_and_teen,2013-10-22,11,416,0,26,0,0,4,446,6,3,6,9,7,15,4th_campaign,0
